ID,adm2_src,adm2_name,adm1_src,adm1_name,adm0_src,adm0_name,2003_annual,2004_annual,2005_annual,2006_annual,2007_annual,2008_annual,2009_annual,2010_annual,2011_annual,2012_annual,2013_annual,2014_annual,2015_annual,2016_annual,2017_annual,2018_annual,2019_annual,2020_annual,2021_annual,2022_annual,2023_annual
18,TR002004,Gerger,TR002,Adiyaman,TUR,Turkey,12.797273286079312,12.753594045371436,13.210097921047279,13.435097127726648,13.20330111724786,13.358105414556606,13.160965195441753,15.48675735759708,12.799501266260359,13.300439668527721,13.492672392131004,14.638764873222462,14.008900027967174,14.009436462589148,14.194695787288246,15.172575417395413,14.17014819428268,14.31440223577937,14.80758732045104,14.269371311091556,15.78600002373563
19,TR002005,Golbasi,TR002,Adiyaman,TUR,Turkey,11.614854986481754,11.77669236838115,12.127437348507906,12.533934418996173,12.40378234560436,12.152509882651467,12.253700601578357,14.585192747514133,11.67826259074671,12.281049589178236,12.694861282382028,13.683804630234514,12.996370726462272,13.207535318405155,13.021695984658527,14.081209884532576,13.227083474679992,13.516278163810918,13.573761737477168,13.219595379517601,14.92224903064431
20,TR002006,Kahta,TR002,Adiyaman,TUR,Turkey,14.14012943208791,14.118977729118754,14.493754732020681,14.756987848357754,14.493510815362974,14.75678441113115,14.584669827274292,16.808162993703615,14.164994370117597,14.81813820277604,14.963878950746574,16.019707539448927,15.329978448749985,15.403642411076357,15.425442941710287,16.461325435181262,15.44795043891799,15.559953854934044,15.956857455031304,15.66122628294863,17.209715894159654
21,TR002007,Samsat,TR002,Adiyaman,TUR,Turkey,16.08007469529686,16.105531756453438,16.276670113675177,16.65789647069139,16.385761954915058,16.792020268303194,16.584225772521446,18.565254869951122,16.164918653269805,16.93872232333698,16.889594467927914,17.696770751138416,17.126856879806688,17.466664251906366,17.257693971681498,18.20760274843121,17.266587742673227,17.429201745312994,17.812860767298208,17.621184374131975,19.275150838607438
22,TR002008,Sincik,TR002,Adiyaman,TUR,Turkey,11.079853198355957,11.151004871108467,11.538256726667283,11.912964414878877,11.58928859544016,11.643730950007987,11.40510789624065,13.949292113249491,10.87421803929231,11.619689675470282,11.864418744513097,13.086452054993769,12.377303530219997,12.281414526609055,12.50540962141114,13.432996173042227,12.494209328968042,12.685288971957958,12.95006993959437,12.489755056168939,13.950568132189293
23,TR002009,Tut,TR002,Adiyaman,TUR,Turkey,10.903312566126226,10.93828617712291,11.259439467447926,11.74915016370951,11.420189677820604,11.327053079829916,11.370653594982839,13.705463914269851,10.754719369975954,11.460227545569088,11.79803805992177,12.832530742115685,12.147142982295792,12.26258394850682,12.171662780688854,13.163793382658577,12.296644809193653,12.566594149910964,12.719756263924902,12.376935762959548,13.890915608447656
24,TR003001,Afyonkarahisar,TR003,Afyonkarahisar,TUR,Turkey,9.94471877660859,10.28456140573799,10.228030968315919,10.2772834832586,11.403352999764797,11.154948533658505,10.777495917902064,12.486977688424476,9.798389500380193,10.934851283033447,11.241981899457357,11.761689730720898,10.51639763744222,11.715771779835888,10.880844871985467,12.18241529110572,11.782896730714858,11.859032118552625,11.216689877503809,10.512545430668794,12.714121101627512
25,TR003002,Basmakci,TR003,Afyonkarahisar,TUR,Turkey,11.527803282591707,11.944569511738102,11.689273130853328,12.014821766619773,12.775911487737517,12.73325856598668,12.282561434232996,13.593621163929333,11.663550114889004,12.701172018269311,12.594381837345706,12.988177071239734,12.199818296238718,13.190318896449204,12.56722599270524,13.706414656694733,13.294984989763561,13.375587301779278,12.941209381788456,12.40687933096831,14.063758589686666
26,TR003003,Bayat,TR003,Afyonkarahisar,TUR,Turkey,9.852212298743995,10.203680615105492,10.135436655987574,10.097309965197644,11.27833321457188,10.97273595412588,10.665873616412986,12.435501965040457,9.572626647251658,10.835608758847593,11.185157855495559,11.69698105256758,10.366012653706804,11.56363582755968,10.683352945000236,12.057013351866653,11.564237664959174,11.707594610583579,11.081661082053223,10.516579791082831,12.656553413293622
27,TR003004,Bolvadin,TR003,Afyonkarahisar,TUR,Turkey,9.842484619986655,10.224046727138834,10.152645121229588,10.210732154540274,11.318760305663725,11.049028112887946,10.72202309477928,12.420556021102206,9.762431224758638,10.95926505615729,11.240770507077052,11.734592000533631,10.510443392193936,11.60917611352143,10.700158408901286,12.165555439896421,11.651683577234742,11.831411465896112,11.08235034312307,10.39247219486935,12.549168524884324
28,TR003005,Cay,TR003,Afyonkarahisar,TUR,Turkey,10.098550626563943,10.485233347005375,10.346750971399832,10.471719961529454,11.528503742700728,11.323013125908757,10.93069226180649,12.611774249055776,10.108365879036146,11.305718388488984,11.424702882290733,11.932285060962412,10.848603767908502,11.885718007373255,11.055666843667673,12.455685049532578,11.961956473287328,12.122638178025028,11.373683961033207,10.61824048321949,12.820776221167515
29,TR003006,Cobanlar,TR003,Afyonkarahisar,TUR,Turkey,9.973317119948202,10.387029240415524,10.239655598750598,10.338898897156,11.460051636984524,11.208939222922771,10.856552698394148,12.567648877794293,9.897643270528228,11.086801456850798,11.37173960640596,11.888648962560149,10.583061557926186,11.792410592334832,10.923443383384445,12.272495760620844,11.858718447094388,11.919195273077365,11.229664240204295,10.496295386127253,12.679643826450947
